PdfType: central
Format: lhagrid1
---
 1.000000e-09 1.097384e-09 1.204252e-09 1.321528e-09 1.450224e-09 1.591453e-09 1.746435e-09 1.916511e-09 2.103149e-09 2.307962e-09 2.532722e-09 2.779369e-09 3.050036e-09 3.347061e-09 3.673013e-09 4.030706e-09 4.423234e-09 4.853988e-09 5.326690e-09 5.845426e-09 6.414678e-09 7.039367e-09 7.724891e-09 8.477174e-09 9.302718e-09 1.020866e-08 1.120282e-08 1.229380e-08 1.349102e-08 1.480484e-08 1.624659e-08 1.782876e-08 1.956500e-08 2.147032e-08 2.356119e-08 2.585569e-08 2.837362e-08 3.113677e-08 3.416900e-08 3.749653e-08 4.114810e-08 4.515528e-08 4.955269e-08 5.437835e-08 5.967395e-08 6.548525e-08 7.186249e-08 7.886077e-08 8.654057e-08 9.496826e-08 1.042167e-07 1.143657e-07 1.255032e-07 1.377252e-07 1.511375e-07 1.658559e-07 1.820077e-07 1.997324e-07 2.191832e-07 2.405282e-07 2.639518e-07 2.896566e-07 3.178646e-07 3.488196e-07 3.827892e-07 4.200668e-07 4.609747e-07 5.058664e-07 5.551299e-07 6.091908e-07 6.685165e-07 7.336195e-07 8.050625e-07 8.834629e-07 9.694984e-07 1.063912e-06 1.167521e-06 1.281219e-06 1.405989e-06 1.542911e-06 1.693166e-06 1.858054e-06 2.038999e-06 2.237566e-06 2.455469e-06 2.694594e-06 2.957005e-06 3.244971e-06 3.560980e-06 3.907763e-06 4.288318e-06 4.705933e-06 5.164217e-06 5.667131e-06 6.219020e-06 6.824655e-06 7.489270e-06 8.218607e-06 9.018970e-06 9.897276e-06 1.086112e-05 1.191882e-05 1.307952e-05 1.435326e-05 1.575105e-05 1.728495e-05 1.896823e-05 2.081544e-05 2.284254e-05 2.506704e-05 2.750818e-05 3.018705e-05 3.312679e-05 3.635282e-05 3.989302e-05 4.377797e-05 4.804126e-05 5.271972e-05 5.785379e-05 6.348784e-05 6.967056e-05 7.645538e-05 8.390094e-05 9.207157e-05 1.010379e-04 1.108774e-04 1.216751e-04 1.335244e-04 1.465275e-04 1.607970e-04 1.764561e-04 1.936402e-04 2.124977e-04 2.331917e-04 2.559009e-04 2.808216e-04 3.081692e-04 3.381800e-04 3.711135e-04 4.072541e-04 4.469143e-04 4.904367e-04 5.381975e-04 5.906095e-04 6.481256e-04 7.112429e-04 7.805068e-04 8.565159e-04 9.399271e-04 1.031461e-03 1.131909e-03 1.242140e-03 1.363104e-03 1.495849e-03 1.641522e-03 1.801380e-03 1.976806e-03 2.169316e-03 2.380574e-03 2.612404e-03 2.866811e-03 3.145994e-03 3.452364e-03 3.788570e-03 4.157517e-03 4.562394e-03 5.006700e-03 5.494274e-03 6.029330e-03 6.616492e-03 7.260835e-03 7.967926e-03 8.743877e-03 9.595393e-03 1.052983e-02 1.103064e-02 1.155527e-02 1.210486e-02 1.268058e-02 1.328368e-02 1.391547e-02 1.457730e-02 1.527061e-02 1.599690e-02 1.675773e-02 1.755475e-02 1.838967e-02 1.926431e-02 2.018054e-02 2.114035e-02 2.214581e-02 2.319908e-02 2.430246e-02 2.545831e-02 2.666914e-02 2.793755e-02 2.926629e-02 3.065823e-02 3.211637e-02 3.364386e-02 3.524400e-02 3.692024e-02 3.867621e-02 4.051570e-02 4.244267e-02 4.446129e-02 4.657592e-02 4.879112e-02 5.111168e-02 5.354261e-02 5.608916e-02 5.875682e-02 6.155136e-02 6.447881e-02 6.754550e-02 7.075804e-02 7.412337e-02 7.764876e-02 8.134182e-02 8.521053e-02 8.926324e-02 9.350870e-02 9.795608e-02 1.026150e-01 1.074955e-01 1.126081e-01 1.179638e-01 1.235743e-01 1.294517e-01 1.356085e-01 1.420582e-01 1.488147e-01 1.558925e-01 1.633069e-01 1.710739e-01 1.792104e-01 1.877339e-01 1.966627e-01 2.060162e-01 2.158145e-01 2.260789e-01 2.368315e-01 2.480955e-01 2.598952e-01 2.722561e-01 2.852049e-01 2.987695e-01 3.129794e-01 3.278650e-01 3.434586e-01 3.597939e-01 3.769061e-01 3.948322e-01 4.136109e-01 4.332827e-01 4.538901e-01 4.754776e-01 4.980918e-01 5.217816e-01 5.465982e-01 5.725950e-01 5.998282e-01 6.283567e-01 6.582421e-01 6.895488e-01 7.223445e-01 7.567001e-01 7.926896e-01 8.303908e-01 8.698851e-01 9.112578e-01 9.545982e-01 9.601588e-01 9.657517e-01 9.713772e-01 9.770354e-01 9.827267e-01 9.884510e-01 9.942087e-01 1.000000e+00
 5.477226e-01 6.047912e-01 6.678060e-01 7.373865e-01 8.142167e-01 8.990521e-01 9.927266e-01 1.096161e+00 1.210373e+00 1.336485e+00 1.475737e+00 1.629498e+00 1.799280e+00 1.986752e+00 2.193756e+00 2.422330e+00 2.674719e+00 2.953405e+00 3.261128e+00 3.600913e+00 3.976102e+00 4.390382e+00 4.847827e+00 5.352935e+00 5.910672e+00 6.526520e+00 7.206535e+00 7.957403e+00 8.786506e+00 9.701995e+00 1.071287e+01 1.182907e+01 1.306158e+01 1.442250e+01 1.592521e+01 1.758450e+01 1.941668e+01 2.143975e+01 2.367362e+01 2.614023e+01 2.886385e+01 3.187125e+01 3.519200e+01 3.885875e+01 4.290755e+01 4.737820e+01 5.231466e+01 5.776546e+01 6.378419e+01 7.043003e+01 7.776832e+01 8.587121e+01 9.481836e+01 1.046977e+02 1.156065e+02 1.276518e+02 1.409522e+02 1.556384e+02 1.718547e+02 1.897607e+02 2.095324e+02 2.313641e+02 2.554705e+02 2.820887e+02 3.114803e+02 3.439342e+02 3.797696e+02 4.193388e+02 4.630308e+02 5.112752e+02 5.645463e+02 6.233679e+02 6.883182e+02 7.600359e+02 8.392260e+02 9.266672e+02 1.023219e+03 1.129831e+03 1.247551e+03 1.377537e+03 1.521066e+03 1.679550e+03 1.854546e+03 2.047776e+03 2.261140e+03 2.496734e+03 2.756875e+03 3.044121e+03 3.361296e+03 3.711518e+03 4.098231e+03 4.525236e+03 4.996733e+03 5.517355e+03 6.092223e+03 6.726988e+03 7.427890e+03 8.201822e+03 9.056391e+03 1.000000e+04
 -5 -4 -3 -2 -1 1 2 3 4 5 21
  0.000000e+00  0.000000e+00  0.000000e+00  1.990452e-01  1.990452e-01  1.992710e-01  1.990552e-01  0.000000e+00  0.000000e+00  0.000000e+00  6.029496e-12
  0.000000e+00  0.000000e+00  8.722015e-03  2.080404e-01  2.080404e-01  2.082725e-01  2.080512e-01  8.722015e-03  0.000000e+00  0.000000e+00  2.691244e+00
  0.000000e+00  0.000000e+00  4.179011e-02  2.413571e-01  2.413571e-01  2.415951e-01  2.413686e-01  4.179011e-02  0.000000e+00  0.000000e+00  8.440849e+00
  0.000000e+00  0.000000e+00  1.137380e-01  3.135331e-01  3.135331e-01  3.137766e-01  3.135452e-01  1.137380e-01  0.000000e+00  0.000000e+00  1.831065e+01
  0.000000e+00  0.000000e+00  2.401512e-01  4.401570e-01  4.401570e-01  4.404058e-01  4.401698e-01  2.401512e-01  0.000000e+00  0.000000e+00  3.330632e+01
  0.000000e+00  0.000000e+00  4.369681e-01  6.371697e-01  6.371697e-01  6.374235e-01  6.371832e-01  4.369681e-01  0.000000e+00  0.000000e+00  5.435586e+01
  0.000000e+00  0.000000e+00  7.199863e-01  9.203708e-01  9.203708e-01  9.206293e-01  9.203849e-01  7.199863e-01  0.000000e+00  0.000000e+00  8.230016e+01
  0.000000e+00  0.000000e+00  1.104528e+00  1.305084e+00  1.305084e+00  1.305347e+00  1.305099e+00  1.104528e+00  0.000000e+00  0.000000e+00  1.178910e+02
  0.000000e+00  0.000000e+00  1.605224e+00  1.805941e+00  1.805941e+00  1.806209e+00  1.805957e+00  1.605224e+00  0.000000e+00  0.000000e+00  1.617936e+02
  0.000000e+00  0.000000e+00  2.235880e+00  2.436751e+00  2.436751e+00  2.437022e+00  2.436767e+00  2.235880e+00  0.000000e+00  0.000000e+00  2.145910e+02
  0.000000e+00  0.000000e+00  3.009410e+00  3.210425e+00  3.210425e+00  3.210700e+00  3.210441e+00  3.009410e+00  0.000000e+00  0.000000e+00  2.767906e+02
  0.000000e+00  9.434481e-01  3.938095e+00  4.139248e+00  4.139248e+00  4.139527e+00  4.139265e+00  3.938095e+00  9.434481e-01  0.000000e+00  3.478004e+02
  0.000000e+00  2.053366e+00  5.033966e+00  5.235251e+00  5.235251e+00  5.235534e+00  5.235269e+00  5.033966e+00  2.053366e+00  0.000000e+00  4.291031e+02
  0.000000e+00  3.341371e+00  6.308577e+00  6.509988e+00  6.509988e+00  6.510275e+00  6.510006e+00  6.308577e+00  3.341371e+00  0.000000e+00  5.210887e+02
  0.000000e+00  4.818292e+00  7.772700e+00  7.974232e+00  7.974232e+00  7.974522e+00  7.974251e+00  7.772700e+00  4.818292e+00  0.000000e+00  6.240977e+02
  0.000000e+00  6.494183e+00  9.436342e+00  9.637990e+00  9.637990e+00  9.638284e+00  9.638010e+00  9.436342e+00  6.494183e+00  0.000000e+00  7.384251e+02
  0.000000e+00  8.378350e+00  1.130876e+01  1.151052e+01  1.151052e+01  1.151082e+01  1.151054e+01  1.130876e+01  8.378350e+00  0.000000e+00  8.643239e+02
  0.000000e+00  1.047938e+01  1.339851e+01  1.360038e+01  1.360038e+01  1.360068e+01  1.360040e+01  1.339851e+01  1.047938e+01  0.000000e+00  1.002010e+03
  0.000000e+00  1.280517e+01  1.571346e+01  1.591543e+01  1.591543e+01  1.591573e+01  1.591545e+01  1.571346e+01  1.280517e+01  0.000000e+00  1.151663e+03
  0.000000e+00  1.536297e+01  1.826081e+01  1.846288e+01  1.846288e+01  1.846319e+01  1.846291e+01  1.826081e+01  1.536297e+01  0.000000e+00  1.313434e+03
  0.000000e+00  1.815940e+01  2.104717e+01  2.124935e+01  2.124935e+01  2.124965e+01  2.124937e+01  2.104717e+01  1.815940e+01  0.000000e+00  1.487444e+03
  0.000000e+00  2.120051e+01  2.407857e+01  2.428083e+01  2.428083e+01  2.428115e+01  2.428086e+01  2.407857e+01  2.120051e+01  0.000000e+00  1.673789e+03
  3.382715e+00  2.449204e+01  2.736069e+01  2.756305e+01  2.756305e+01  2.756337e+01  2.756307e+01  2.736069e+01  2.449204e+01  3.382715e+00  1.868409e+03
  7.018898e+00  2.803990e+01  3.089943e+01  3.110187e+01  3.110187e+01  3.110219e+01  3.110190e+01  3.089943e+01  2.803990e+01  7.018898e+00  2.075602e+03
  1.091460e+01  3.184997e+01  3.470065e+01  3.490318e+01  3.490318e+01  3.490350e+01  3.490321e+01  3.470065e+01  3.184997e+01  1.091460e+01  2.295457e+03
  1.507542e+01  3.592770e+01  3.876978e+01  3.897240e+01  3.897240e+01  3.897272e+01  3.897242e+01  3.876978e+01  3.592770e+01  1.507542e+01  2.528047e+03
  1.950650e+01  4.027809e+01  4.311182e+01  4.331452e+01  4.331452e+01  4.331485e+01  4.331455e+01  4.311182e+01  4.027809e+01  1.950650e+01  2.773428e+03
  2.421258e+01  4.490577e+01  4.773137e+01  4.793415e+01  4.793415e+01  4.793448e+01  4.793418e+01  4.773137e+01  4.490577e+01  2.421258e+01  3.031639e+03
  2.919801e+01  4.981495e+01  5.263264e+01  5.283550e+01  5.283550e+01  5.283583e+01  5.283553e+01  5.263264e+01  4.981495e+01  2.919801e+01  3.302709e+03
  3.446675e+01  5.500950e+01  5.781948e+01  5.802242e+01  5.802242e+01  5.802275e+01  5.802245e+01  5.781948e+01  5.500950e+01  3.446675e+01  3.586650e+03
  4.002243e+01  6.049293e+01  6.329541e+01  6.349842e+01  6.349842e+01  6.349876e+01  6.349845e+01  6.329541e+01  6.049293e+01  4.002243e+01  3.883466e+03
  4.586834e+01  6.626845e+01  6.906361e+01  6.926670e+01  6.926670e+01  6.926704e+01  6.926672e+01  6.906361e+01  6.626845e+01  4.586834e+01  4.193149e+03
  5.200746e+01  7.233895e+01  7.512696e+01  7.533012e+01  7.533012e+01  7.533046e+01  7.533015e+01  7.512696e+01  7.233895e+01  5.200746e+01  4.515680e+03
  5.844247e+01  7.870703e+01  8.148807e+01  8.169130e+01  8.169130e+01  8.169164e+01  8.169133e+01  8.148807e+01  7.870703e+01  5.844247e+01  4.851033e+03
